LeftThalamicRadiation,RightThalamicRadiation,LeftCorticospinal,RightCorticospinal,LeftCingulumCingulate,RightCingulumCingulate,LeftCingulumHippocampus,RightCingulumHippocampus,CallosumForcepsMajor,CallosumForcepsMinor,LeftIFOF,RightIFOF,LeftILF,RightILF,LeftSLF,RightSLF,LeftUncinate,RightUncinate,LeftArcuate,RightArcuate
0.284089580701271,0.428440460609095,0.484525499596317,0.471619695418634,0.416419070609595,0.329588737896669,0.304148561480517,0.307651615359134,0.48895230633373,0.435342141391458,0.403899921433604,0.395844267884711,0.33890140202591,0.507626102179745,0.373260885218948,0.321415591063224,0.32059392866632,0.416247583620073,0.45699713009564,0.353214865483382
0.287796484093587,0.42782129773823,0.495102428433269,0.483196361298873,0.421123130937455,0.327786387316226,0.340175387597673,0.307389486194461,0.478337552666114,0.467946173582873,0.388031495387791,0.405921832525456,0.334686357557712,0.498970987177845,0.371081848051011,0.317136460028268,0.327108290927052,0.419929863036231,0.461776856578924,0.358784942659598
0.294300750941061,0.425150155975912,0.511015001150922,0.493637295286436,0.414681352788662,0.332696050242525,0.385071694547883,0.314164541028463,0.475456859297998,0.505436593186131,0.373811391690847,0.414010225196418,0.331984046860712,0.493624897562942,0.368391910052803,0.31348295343367,0.33420650392948,0.423254850081499,0.465817727503883,0.364401312896615
0.302871247994594,0.423925504463739,0.523319957048827,0.501691273259096,0.399664573713909,0.333773931892463,0.432685289095293,0.325941381378097,0.489113371209929,0.543676868582355,0.365706960591422,0.42198687951913,0.329569313820527,0.493712693377484,0.365458469369039,0.310110056108699,0.341715196352717,0.42643833552576,0.468572644364821,0.371422463936912
0.311774874690066,0.423824521356459,0.519362265587682,0.509010966292767,0.384970539957416,0.337325138789038,0.469571766814056,0.337712082917321,0.501580478098889,0.574767854552899,0.358747928482045,0.42517695188928,0.326923652272353,0.499272288867265,0.362423467965534,0.306755637276608,0.349611869552929,0.429740172818222,0.467970932493855,0.38013266974637
0.321554395613048,0.423063243581151,0.503837526585938,0.517146178186466,0.373742052234421,0.346908168744565,0.481778519569844,0.346787198401473,0.54713329477012,0.591857700043793,0.357147077888017,0.422734747667562,0.324599450633833,0.506888401026491,0.359533664720954,0.303573557612294,0.357756972218052,0.43347915796675,0.463968728674078,0.39025127984914
0.333583536922416,0.418177448506346,0.470033601960965,0.526638932221623,0.367012487641039,0.358686970090971,0.476213660278296,0.349248354667334,0.577091948214071,0.603292875339675,0.369328493353284,0.419497341652051,0.322982485585206,0.516457931383781,0.356993158395279,0.30066696459924,0.366015872964239,0.437882573261764,0.45835330494733,0.399857732675227
0.347674076246309,0.413155620296708,0.42774767934767,0.537267674641748,0.361507111800575,0.368404997122857,0.460093737174958,0.342286326818163,0.622159896909159,0.616112886854622,0.381195477235307,0.427244358462709,0.323062864180113,0.526943409041183,0.354914895712557,0.298106561977655,0.374135449039268,0.443041195008202,0.451411352501373,0.404473706889366
0.364264335356533,0.409829474736407,0.419751221448683,0.548286926443159,0.357477919281823,0.381529357900285,0.437683813159194,0.335644233141987,0.623411698908796,0.627231301915754,0.376509454742953,0.429213674383802,0.325090504985171,0.533847524916891,0.353493302502036,0.295938055068843,0.382036566233717,0.44884587018282,0.442027431290179,0.405265712255899
0.379771643136536,0.407894763990809,0.438909315508312,0.554906513987671,0.355181472721651,0.395945155872279,0.416790431136526,0.332208509941806,0.606497234943991,0.638545214472752,0.355949428364667,0.423192078161939,0.327950595114384,0.536919361192724,0.353023017032523,0.294192449228822,0.388886165689456,0.45492604115284,0.430120073459563,0.405594910995598
0.391348572722062,0.403150138496369,0.475657409463139,0.550820772081533,0.35203378335463,0.405518534020814,0.400985788749244,0.331706574566892,0.606412084937915,0.648235022323467,0.342277638100903,0.425741759274739,0.3308030348156,0.536691519174991,0.353582755951744,0.29295911065838,0.393483575885065,0.46047664109061,0.417549414397564,0.403588083282191
0.398813943895408,0.394304541124786,0.516373749121374,0.530158972739627,0.346675337980682,0.417341347078683,0.391523438098194,0.335052894935545,0.57568014222711,0.649101867811431,0.345133019527063,0.430339263048919,0.333812869413127,0.533340529024202,0.354938273730346,0.292372300291299,0.395864572121363,0.464288024533277,0.404916078183829,0.396507650759009
0.404939023732398,0.38663053437901,0.528527196044769,0.50374510464559,0.340236701566274,0.427127905494173,0.388135382202977,0.342622516974188,0.53283589988099,0.639821440265194,0.348877832375098,0.446252134779718,0.336521249742552,0.521779689704479,0.357035013856131,0.29251562561613,0.397215935993078,0.464659436769643,0.392410173534053,0.386759750710499
0.412442746086587,0.381250592128915,0.522558966231874,0.479691763076916,0.333667180714213,0.423050473758215,0.388923063485191,0.351196640964193,0.505591091833413,0.621943020500404,0.348389607993505,0.463050264881553,0.337580296698073,0.506958267133405,0.359868563958649,0.293442541897836,0.398736602997199,0.461901875616441,0.379181036164593,0.378018900892111
0.419535462444659,0.377728124809152,0.518746423786141,0.466200989884356,0.327882137873234,0.415821799265006,0.390449621120834,0.354069463685361,0.484203358563442,0.597042285112422,0.337139362106442,0.473818154347795,0.336386835243454,0.495895589736606,0.363265780308516,0.295170586032109,0.400999808825025,0.457666995096668,0.366337251330221,0.370864023548827
0.425985568488125,0.372267198341712,0.516956576261883,0.468118977828076,0.319471502725966,0.415979832881535,0.389623632671097,0.354606182924205,0.466711462062892,0.57387705516694,0.329819745918758,0.466422222248605,0.333325591404074,0.487008874456194,0.367065477930644,0.297661622337087,0.404101389754204,0.453346743822943,0.354884478199751,0.367196407303371
0.429673512622745,0.364039202840968,0.494026097409468,0.484962147088367,0.308884619108164,0.423146644343863,0.386213993810028,0.35447342715713,0.457131084600288,0.560317791866017,0.332762475797024,0.444547141147353,0.330353361476521,0.479922162375054,0.3711729265297,0.300818464452467,0.407863210926235,0.449227028120464,0.345460458279945,0.36681136926054
0.430002108041803,0.355719760607093,0.459311850786169,0.507638519537783,0.299424934591203,0.433930280095489,0.383045646418141,0.357143721823251,0.459393197357278,0.555677800944798,0.338681734604646,0.430063759239194,0.328895821943329,0.478209512103208,0.375442202663203,0.304438083749353,0.412109877508278,0.445391545519766,0.337596231556963,0.368417122678846
