LeftThalamicRadiation,RightThalamicRadiation,LeftCorticospinal,RightCorticospinal,LeftCingulumCingulate,RightCingulumCingulate,LeftCingulumHippocampus,RightCingulumHippocampus,CallosumForcepsMajor,CallosumForcepsMinor,LeftIFOF,RightIFOF,LeftILF,RightILF,LeftSLF,RightSLF,LeftUncinate,RightUncinate,LeftArcuate,RightArcuate
0.356221079311578,0.405515155037183,0.350758459948159,0.306059179070974,0.513605536185489,0.382046382664222,NaN,NaN,0.426979787813463,0.451194524836153,NaN,0.44382893390269,0.645878166266013,0.566407474410294,0.525184791970226,0.477743398070167,0.29535719963272,0.437676947836611,0.630166944499653,0.568221780932835
0.35148539955029,0.401782229014646,0.36736123423759,0.32181622794343,0.49210641431278,0.391182151618846,NaN,NaN,0.457248022773878,0.443446681141264,NaN,0.48035469855589,0.64978470579593,0.564766776614957,0.523391502512893,0.470894597332025,0.294861580338411,0.429332435128973,0.636729283287368,0.554597121450709
0.347340334109488,0.397281190103329,0.388888462042078,0.340378883419844,0.47404058880004,0.404137889510707,NaN,NaN,0.451975819421781,0.436705580437663,NaN,0.540977420433107,0.648049228828697,0.564522332738688,0.521525907283331,0.464062296327656,0.295424574742227,0.418611430561149,0.643853891684792,0.544018466190312
0.34427896903996,0.39387486589998,0.413773357578624,0.360156284339654,0.460522062338359,0.421421541524218,NaN,NaN,0.403731835734034,0.440440521765078,NaN,0.556019761475111,0.648570444601132,0.566565737749448,0.519625762344922,0.457046778422552,0.295396448008298,0.410452208317533,0.641644345997255,0.534947730945993
0.342398453482021,0.392519206210126,0.438465218413894,0.378640154716131,0.453128320674438,0.439322102899487,NaN,NaN,0.38869275267844,0.454240893080402,NaN,0.558770559403209,0.649963682278751,0.566845926218399,0.517751604380711,0.450217488022039,0.293989492288317,0.405972547584274,0.625845015687921,0.527644729385333
0.342100406656193,0.391465286837413,0.454068162640098,0.396022556479736,0.447858938805779,0.458809756094885,NaN,NaN,0.374879301438646,0.47660978228984,NaN,0.574905767110992,0.646648337967152,0.565540174521339,0.516155897384991,0.444092213407476,0.291358654775706,0.405692295182673,0.608840532925894,0.524902371940489
0.343417870189882,0.389216838560425,0.463679905220548,0.411846000525282,0.438081088831942,0.484479317009983,NaN,NaN,0.442236639959769,0.502112291405647,NaN,0.604105017375191,0.640672252482998,0.563497651348672,0.515453831869824,0.438883921158561,0.289119715338724,0.41003031564812,0.593422163054301,0.526525728671689
0.346545743201027,0.387101512865499,0.473196263530898,0.424303279592521,0.431627775713257,0.497780360791341,NaN,NaN,0.533273184418516,0.526617815889406,NaN,0.629692152449435,0.635032047547217,0.562134558093881,0.515631046290657,0.4346500627841,0.288559636494763,0.419252113689061,0.576960781127035,0.529454590160362
0.351480069269687,0.386482206169004,0.480778497277487,0.433721040097628,0.427604390994141,0.496215965628004,NaN,NaN,0.55852047667786,0.551714064706178,NaN,0.656144669990796,0.628123197889374,0.561712490472363,0.51664642012497,0.431381446081351,0.291849655093045,0.432022281623724,0.556806651947071,0.533523258137524
0.358236557921494,0.386666699120957,0.486599735564047,0.443596579868666,0.42584194060884,0.497738719748936,NaN,NaN,0.555700636081365,0.570423808201445,NaN,0.674934570079725,0.617069057474228,0.560584430894231,0.518303695411997,0.428867916139722,0.299143943576843,0.44676849660098,0.537113361022673,0.538696173069415
