LeftThalamicRadiation,RightThalamicRadiation,LeftCorticospinal,RightCorticospinal,LeftCingulumCingulate,RightCingulumCingulate,LeftCingulumHippocampus,RightCingulumHippocampus,CallosumForcepsMajor,CallosumForcepsMinor,LeftIFOF,RightIFOF,LeftILF,RightILF,LeftSLF,RightSLF,LeftUncinate,RightUncinate,LeftArcuate,RightArcuate
0.31238950529478,0.391565330111773,0.408941174670487,0.416335832874556,0.242522318953135,0.187767670788606,NaN,NaN,0.474852227477636,0.43153059507518,0.652366726260405,0.524916796038423,0.49944386703171,0.539749710030684,0.305329539292886,0.389936805501868,0.381551185850715,0.426809388979032,0.4892412656054,0.391000555348414
0.309076319353532,0.38675223389577,0.413916666391799,0.440981566765806,0.239459965707264,0.211109465315206,NaN,NaN,0.506764300821564,0.443974892982194,0.671707609278598,0.517008554455295,0.497024650940947,0.542086404190292,0.297546358670481,0.386560893044577,0.37793202254003,0.443121960414798,0.47882015685131,0.384162564179819
0.30582768120861,0.382437710636241,0.421681128419855,0.450002007845885,0.222972212157935,0.23955846694281,NaN,NaN,0.498825570459437,0.459514802423186,0.681600672379918,0.512068420081699,0.496815375642392,0.536069613702503,0.291441093708926,0.384685568093775,0.374801798909776,0.45236887233745,0.472236866206037,0.376782901736368
0.30460677603133,0.377074765787388,0.431962019375153,0.460537960163353,0.239088045606207,0.243656400878151,NaN,NaN,0.44413066018098,0.468335482862449,0.676338644044039,0.52970764092429,0.496927286520471,0.528495857003577,0.286898059819516,0.384316117867097,0.372331013226624,0.458436507186663,0.467849057173184,0.368973770281205
0.306235477434806,0.368891011102638,0.443352700758265,0.475780743605034,0.263647098025199,0.226085136887109,NaN,NaN,0.382263076524081,0.474722913221106,0.661903258339487,0.500992628736475,0.494936739734712,0.522673571413775,0.283834315686921,0.385193878993366,0.369617030280874,0.465075446570305,0.459293096589202,0.360477574781416
0.310827504442964,0.360700024800034,0.454575094062496,0.4917352340058,0.266573323113439,0.212892648757977,NaN,NaN,0.341314460748476,0.476550563111628,0.657966613995552,0.483911111240351,0.495460142514988,0.517131651339451,0.281845481557536,0.387376415172123,0.365928706548681,0.472340204931299,0.444894066791773,0.352271434244006
0.317119048747182,0.354466863183774,0.466414956569098,0.498442518740536,0.26077753960869,0.216215622593836,NaN,NaN,0.313201720567987,0.469873292472106,0.647828379999893,0.494354999216638,0.498768083462237,0.510597584301348,0.280782203120723,0.390898860225456,0.36245385036152,0.479551796079236,0.428622881925974,0.346524028190263
0.323525170509078,0.350288007141924,0.47980257961675,0.503553500340322,0.234155475011638,0.232181661992357,NaN,NaN,0.315468677449636,0.458526261438471,0.63949282155403,0.526035373849099,0.504084213550166,0.503062021897875,0.280486748899958,0.395818218713517,0.360912083746421,0.484010632073594,0.413288074412149,0.343263905314513
0.330387362817248,0.347270144641134,0.493893877249965,0.515220141922932,0.213875346843205,0.234648155468979,NaN,NaN,0.343860670431487,0.442032267616901,0.622593839046768,0.554882561499712,0.510494214946554,0.495704637217602,0.280853593230645,0.402005305859975,0.361610560956003,0.484849201706082,0.399838052850626,0.339753298428686
0.337847847329811,0.345656230114105,0.507746639363654,0.535942048271325,0.233276761751355,0.244850480236008,NaN,NaN,0.33022324203227,0.422662682618199,0.611261278795997,0.585043209164247,0.517524498836806,0.487637930732873,0.281775434173686,0.409294319567447,0.36341385329355,0.484187329529875,0.389102027865326,0.334055552919895
0.345491538559034,0.347042130071868,0.519279041013205,0.5591364688518,0.263803683714932,0.26997347968226,NaN,NaN,0.308176089328001,0.402698012213931,0.608250759198553,0.603277435617188,0.525361595888665,0.480667828788287,0.283493908394907,0.417433750658009,0.364826865857408,0.483494430299709,0.380332836561965,0.328823813745512
0.349973793803378,0.351611769003667,0.531064181522427,0.579397042623684,0.291080898279399,0.301797443593313,NaN,NaN,0.303057332994685,0.384750592219341,0.612971498452858,0.607022228447101,0.535144019953142,0.47286340576093,0.285606698081839,0.426113440760798,0.36515160068745,0.482589237446016,0.375314843777409,0.322038258502376
0.349262158844484,0.358830646189985,0.546396960376861,0.597446967483085,0.333603670156644,0.319256678467904,NaN,NaN,0.308643351620473,0.368479636463037,0.61707373530052,0.612196709981539,0.545559858186828,0.467181762786095,0.287666253476339,0.435108811213665,0.364515015069788,0.480363783969229,0.373703721395199,0.309611937930194
0.346647137483073,0.367711391703524,0.562521686946797,0.612199260662792,0.369459429606174,0.327094014310334,NaN,NaN,0.336025948781258,0.354286053054056,0.619337575210632,0.626708235291855,0.555605418160557,0.464483872355424,0.289466797413981,0.444291413819594,0.363106103402791,0.475526258429781,0.372737621146268,0.302541422172193
0.34319862439494,0.377261565745052,0.573349082630734,0.615807110352385,0.385847863426406,0.332462028987336,NaN,NaN,0.359878134209161,0.344770725813028,0.60555775520247,0.647891253504783,0.562854871636517,0.460552824596236,0.291253857759416,0.453611469669781,0.360385095603998,0.467931039070397,0.371862046427871,0.30485467152787
0.338799071387565,0.386896397063172,0.578380185354818,0.599412134250494,0.371337770158831,0.319408318023413,NaN,NaN,0.400562879975094,0.338993445879312,0.600613016127825,0.646288192183348,0.563673384498926,0.452882869578898,0.293446604589038,0.463009594014686,0.355722879967596,0.458512832355713,0.373279181344294,0.309416051853988
0.33192331148624,0.395794867349945,0.583810480338961,0.582211910239398,0.37694725569349,0.295144142784781,NaN,NaN,0.423192012574387,0.337509981947765,0.603975616031389,0.624411277823432,0.560857026353738,0.444957956764117,0.295902039312032,0.472321591073262,0.349740636870053,0.448154643658612,0.376764685070113,0.316421757456955
0.323671171034622,0.400577431609799,0.582071033692982,0.57241884800922,0.37974121705631,0.271192551984632,NaN,NaN,0.415576505623215,0.341455080641956,0.614653559644016,0.588587882997974,0.555912308085856,0.437933619844293,0.298524174991905,0.481101825356334,0.343052548641885,0.43695687732451,0.381886428456397,0.32714908565212
0.317306488788017,0.399773993169212,0.574404448868205,0.570856326835618,0.383845266184284,0.256521261713286,NaN,NaN,0.422912492063786,0.348714405696068,0.613160280980844,0.569479742615137,0.547889445394992,0.431853745058568,0.300799301798342,0.488149728912082,0.336350303587359,0.424212311252179,0.390515593320523,0.33811769647664
0.314097720111787,0.398336493075845,0.571805160790037,0.572208374053604,0.397240251752921,0.251933367234113,NaN,NaN,0.464708171888816,0.357442312613691,0.606386461899964,0.569086000157825,0.537037332625655,0.427323942125696,0.302445640061244,0.49271155062948,0.330205847181988,0.409839594216672,0.400822078777719,0.348336068969638
0.314816573219465,0.397918018927707,0.582659045917702,0.570877609779894,0.39557812715969,0.25680733648384,NaN,NaN,0.527167067697993,0.370374949576755,0.59868349377726,0.579499134110481,0.526379183046585,0.424522365599739,0.303196041412897,0.495577931324566,0.325242035897351,0.394451612645517,0.407745745783,0.36069411931215
0.318370706562379,0.397089092796619,0.603785393048289,0.571319105907579,0.359187711178825,0.27398229234009,NaN,NaN,0.591980159419591,0.384374760061979,0.595508678639013,0.584843541418856,0.517265894471099,0.423358869936552,0.30390377647285,0.497897484923391,0.321638351165822,0.37858585317216,0.410626647425378,0.374469159987452
0.324319734426122,0.390818254247543,0.628160707931891,0.574819488306998,0.327439432619708,0.31133649953329,NaN,NaN,0.648750002674087,0.395965304171742,0.593165532594827,0.586447099990168,0.511291074101299,0.421642652840044,0.304982832248991,0.500207751035255,0.320047461070241,0.363498681101824,0.409825036053841,0.385653456607261
0.334120515416048,0.38317228164876,0.638414954542569,0.582726729608519,0.325818122507058,0.360388398169099,NaN,NaN,0.670568836205004,0.402384247428633,0.593178132997502,0.577520674124708,0.509926446413087,0.422132442770074,0.306301159771892,0.50256502921812,0.320754263648891,0.350666969054025,0.408182702816112,0.394152213759923
0.348175913668537,0.380693213998262,0.632318394717107,0.587013213166753,0.340478249460248,0.404309687322671,NaN,NaN,0.665180696516591,0.39722828320243,0.601912658792054,0.568603397727672,0.512368901841336,0.423591447410491,0.307176875339703,0.504881025881481,0.323910315382092,0.341142039103235,0.405174563567605,0.399603507347055
0.364924060603926,0.384586073367897,0.631695851245073,0.584205930230661,0.373602591390568,0.431352037790358,NaN,NaN,0.659213698645312,0.388474524949338,0.610739264313837,0.562689356104815,0.517579506872555,0.422806765024888,0.307237958944633,0.506730690959304,0.329430565443171,0.335436495037291,0.400867261626778,0.392303313850157
0.380799891109801,0.393119385427118,0.643006740358816,0.584291875106746,0.353979095696017,0.454753295999367,NaN,NaN,0.656581133531094,0.388978398188345,0.612376214325481,0.555366318679453,0.523977837864107,0.416130540656041,0.30626973346684,0.506418567957109,0.337443722054208,0.333328355397268,0.395005525395446,0.369774019717828
0.395103570671526,0.40221430642975,0.659867086130505,0.59033009839522,0.321043593707383,0.469154021484241,NaN,NaN,0.643639027086931,0.401239268190243,0.611150897096809,0.541285878226325,0.52487206190089,0.411011126517278,0.304693730353232,0.502793740031762,0.347829701041582,0.333996567828306,0.389593107804541,0.342000369541928
0.411144112736614,0.412624997810788,0.66682451982755,0.599641121309537,0.333991670493609,0.464262350109158,NaN,NaN,0.621975230894802,0.424344329825046,0.603625599674944,0.530836258028375,0.518344334600206,0.4094503220866,0.303005934998751,0.496498117830291,0.360581645030501,0.337071456884764,0.385634634750257,0.312018452542871
0.430671548034335,0.427139934101636,0.662256254685394,0.602372158411185,0.374551492945523,0.458962762653228,NaN,NaN,0.585786891110557,0.452142027808959,0.595379124433644,0.520712696195587,0.512309086835168,0.406978677244401,0.3013547417549,0.489292386826778,0.375004592540983,0.341950715185281,0.38019898375957,0.282893887143373
0.452385234815678,0.445034483517601,0.647944440004788,0.596339991338535,0.396970040459437,0.45528777205013,NaN,NaN,0.525901001869367,0.47740865446405,0.581232548021759,0.514730489028061,0.508224822937257,0.404399872049459,0.2998423133831,0.482031968603089,0.390006164598,0.348220912271865,0.371461403152791,0.264638709990879
0.469974765266488,0.463251050991726,0.63724128536081,0.599050520716214,0.431453972274783,0.445355073642988,NaN,NaN,0.472377250779138,0.502979614937963,0.564763642478916,0.503532626847078,0.505256482857873,0.40419558596817,0.298274122218803,0.475010564483824,0.4040570651778,0.355382766081272,0.360864726776168,0.263392590201966
0.47757034003197,0.477531851988226,0.635152424472312,0.616962824880987,0.45975164315325,0.436489075243546,NaN,NaN,0.444626452481086,0.535971570592142,0.553060822557406,0.491604688052094,0.49960575612667,0.405956916386455,0.29661253912835,0.468299450991119,0.415910081521906,0.363285704015678,0.353395719453064,0.274138500769517
0.481971040513392,0.488101513704634,0.625156151129173,0.643076940418415,0.446788365650216,0.431577713182045,NaN,NaN,0.415415181224794,0.570383814340164,0.540629584865424,0.476119879516326,0.494256263266183,0.405813694998233,0.294684650597731,0.461782105440045,0.425720930226064,0.371721792174624,0.35166892253334,0.292160380939874
0.489355023495744,0.499178770679663,0.603022051373618,0.65323036228285,0.413011009269821,0.433556974501384,NaN,NaN,0.407783735990557,0.60122347401399,0.527417462489377,0.457757289937498,0.490401880699475,0.403302600914814,0.292332221519476,0.45469683641108,0.433275852985627,0.380457153837432,0.354974087346118,0.314144879421986
0.500875125959432,0.511595737246083,0.581521823528682,0.628807268493066,0.399149848010375,0.43648625871933,NaN,NaN,0.426350352507741,0.632680461708451,0.510930080980481,0.435812904293006,0.488863204691719,0.398330318973117,0.289814302135821,0.44624470171485,0.439377466673453,0.389311596285373,0.364167336121523,0.334885237139371
0.514975607150105,0.523944393872327,0.559880703755257,0.598396440302602,0.400026274517866,0.439297198869548,NaN,NaN,0.444253980994446,0.656209194562168,0.493094370512546,0.41077583914457,0.487626496073965,0.388560896218723,0.287338970516914,0.436462232575107,0.444695409678237,0.398354972765142,0.383272626675229,0.352642240258533
