LeftThalamicRadiation,RightThalamicRadiation,LeftCorticospinal,RightCorticospinal,LeftCingulumCingulate,RightCingulumCingulate,LeftCingulumHippocampus,RightCingulumHippocampus,CallosumForcepsMajor,CallosumForcepsMinor,LeftIFOF,RightIFOF,LeftILF,RightILF,LeftSLF,RightSLF,LeftUncinate,RightUncinate,LeftArcuate,RightArcuate
0.327813980875207,0.466054539174952,NaN,0.243659398093347,0.373994305262386,NaN,NaN,NaN,0.419434383581982,0.30932408995604,NaN,0.416633342248559,NaN,0.596393611444622,0.37915323373377,0.336542304609846,NaN,0.186961709633415,0.350628756160904,NaN
0.329878251179552,0.4635434044709,NaN,0.290591585166926,0.368085374290106,NaN,NaN,NaN,0.401649555261897,0.335971133031462,NaN,0.408914072884975,NaN,0.605504801500255,0.379916334630725,0.340378220087874,NaN,0.187762959634071,0.369841995551142,NaN
0.329095204706359,0.460992304377734,NaN,0.308040071143084,0.370304903801218,NaN,NaN,NaN,0.380309864568919,0.364626619240466,NaN,0.395009473910206,NaN,0.614092459220225,0.380736070485055,0.344064673539367,NaN,0.188665017325508,0.385643557940094,NaN
0.328793835693553,0.458560663673011,NaN,0.323377614329003,0.38037518981027,NaN,NaN,NaN,0.350579183371703,0.392217510713762,NaN,0.362928776704103,NaN,0.617093043738305,0.381624590664207,0.347794390736468,NaN,0.189667188441484,0.391700759996018,NaN
0.330184991764585,0.455309992418416,NaN,0.345211770351788,0.396566868196218,NaN,NaN,NaN,0.344888906971729,0.41868183478711,NaN,0.337513675455135,NaN,0.610579813415071,0.382273115376538,0.351597889950107,NaN,0.19077392133701,0.406281956141711,NaN
0.333870269616692,0.449129628938868,NaN,0.368488880306578,0.405445196284964,NaN,NaN,NaN,0.421204695068041,0.44325693214622,NaN,0.325757483615038,NaN,0.60252456424013,0.382630833233266,0.355351009584152,NaN,0.191984042112469,0.406673284752329,NaN
0.340515304633717,0.438265820376054,NaN,0.372163691666341,0.409070538084531,NaN,NaN,NaN,0.524302932302252,0.461833533707975,NaN,0.321661920066465,NaN,0.595348482381669,0.383011751592661,0.358814400672481,NaN,0.193296617825078,0.406177854415844,NaN
0.35035140381734,0.424396195172321,NaN,0.355970868984795,0.414517065937937,NaN,NaN,NaN,0.586831124574471,0.474354329024358,NaN,0.320992738673023,NaN,0.588447279606139,0.383628532743783,0.361948563803609,NaN,0.194705735820853,0.416213486647754,NaN
0.36268611636587,0.409593079486431,NaN,0.34310074130796,0.418791195674321,NaN,NaN,NaN,0.597214055528523,0.481943469726377,NaN,0.321074670885484,NaN,0.579606028920171,0.384563170142519,0.36489655487811,NaN,0.196215080249221,0.415137238445514,NaN
0.375968285204235,0.39411289922079,NaN,0.337757921460168,0.416739022457457,NaN,NaN,NaN,0.597781929786729,0.479873857868489,NaN,0.320195076334333,NaN,0.57017470332619,0.385746108959571,0.367856278994849,NaN,0.197821377618831,0.420019349817659,NaN
0.389082376722522,0.377234695995433,NaN,0.342194188657066,0.415071265187707,NaN,NaN,NaN,0.552363632723155,0.469853804664201,NaN,0.31486582676519,NaN,0.561550664323734,0.387157210894519,0.370722043598614,NaN,0.199524078211436,0.432574179463012,NaN
0.401339848151152,0.356283946011394,NaN,0.35932229464372,0.414232820177032,NaN,NaN,NaN,0.548217584021538,0.454345788060369,NaN,0.304137178122074,NaN,0.553396705509006,0.388912759811439,0.373460457480691,NaN,0.201310947985203,0.433060365867607,NaN
0.414076202678175,0.333646211129957,NaN,0.385504461964778,0.403489009853479,NaN,NaN,NaN,0.516814524846266,0.431623044506285,NaN,0.310779076029667,NaN,0.5417218310545,0.390993965965609,0.376182669002976,NaN,0.203171124940015,0.439296044680847,NaN
0.425696960538793,0.312294175140068,NaN,0.414598036320136,0.387055224569118,NaN,NaN,NaN,0.520880287328854,0.406071765658951,NaN,0.329422961211758,NaN,0.527572093694666,0.393289399193672,0.37886739206862,NaN,0.20510550593331,0.460541868293842,NaN
0.43254041636455,0.294711676947683,NaN,0.438761691812604,0.370000340923246,NaN,NaN,NaN,0.521444961792501,0.382488712227531,NaN,0.344375693202576,NaN,0.51552309481324,0.395762625156342,0.381580222250496,NaN,0.207129869663821,0.46929676942099,NaN
0.429987187587233,0.282804456735058,NaN,0.448871507423073,0.353675423296749,NaN,NaN,NaN,0.508119925969584,0.365198263256756,NaN,0.361155718023153,NaN,0.506552889516163,0.398207996185707,0.384101749281106,NaN,0.209211093411781,0.481687991117041,NaN
0.425266209169063,0.278648730866597,NaN,0.447545182750059,0.341757770512937,NaN,NaN,NaN,0.501052857911815,0.360383244060632,NaN,0.388093712778323,NaN,0.500640311872344,0.400416204473247,0.386272573397072,NaN,0.211351938242684,0.503824507647996,NaN
0.420966477274901,0.280480951129018,NaN,0.444172871691507,0.338326339604261,NaN,NaN,NaN,0.494613503939342,0.365335744312636,NaN,0.41674717777506,NaN,0.496997901181998,0.402362377710024,0.388269391532402,NaN,0.213557140660102,0.508172042033112,NaN
0.414278560380643,0.286625293251325,NaN,0.445225414730448,0.343141076880574,NaN,NaN,NaN,0.465087517238679,0.374301737864467,NaN,0.442202279910681,NaN,0.495497529074368,0.404104150768889,0.390287639975755,NaN,0.215840408068022,0.504806681652867,NaN
0.402915464792124,0.294979986088911,NaN,0.454636651743284,0.350302922944513,NaN,NaN,NaN,0.408168934490686,0.386946851023488,NaN,0.456215405674932,NaN,0.496837436865246,0.405819428291431,0.392494668299181,NaN,0.218169955582107,0.506276140679348,NaN
