LeftThalamicRadiation,RightThalamicRadiation,LeftCorticospinal,RightCorticospinal,LeftCingulumCingulate,RightCingulumCingulate,LeftCingulumHippocampus,RightCingulumHippocampus,CallosumForcepsMajor,CallosumForcepsMinor,LeftIFOF,RightIFOF,LeftILF,RightILF,LeftSLF,RightSLF,LeftUncinate,RightUncinate,LeftArcuate,RightArcuate
0.419315985289587,0.383774104763547,0.431862881793636,0.454887934386704,NaN,NaN,NaN,NaN,0.339154351516808,0.464208019006956,0.476635389078911,0.55583109898307,0.559374397305377,0.428598560886511,0.483103329818454,0.508184991392116,0.410247271008157,0.355753900990752,0.577007077471603,0.429219315689778
0.420463757225308,0.397487135267528,0.444333297414679,0.474191705228025,NaN,NaN,NaN,NaN,0.363342631426585,0.477318532662203,0.488729836468829,0.548039119782543,0.558560756755342,0.441604417507017,0.474710114412371,0.506418340640788,0.411314227422218,0.363526515298342,0.560629484859268,0.425614798110236
0.419518316539584,0.40589499960915,0.458246575833402,0.483590937438054,NaN,NaN,NaN,NaN,0.340905410766146,0.493451799486384,0.50122758218442,0.541313357726842,0.54377920238835,0.455897777736739,0.466662446753536,0.501902570952747,0.415192234392961,0.372333551415805,0.544367418053568,0.426865818035968
0.414019512366754,0.413674820406737,0.473556790910241,0.493876944501689,NaN,NaN,NaN,NaN,0.320995200766679,0.504837596835948,0.512587228794646,0.536731457169087,0.527344924924505,0.477581623989905,0.459064292561252,0.494262496429175,0.421813963044995,0.381818465692427,0.528535838882227,0.429999724129579
0.39844294808913,0.420353286004176,0.486830361945949,0.508754738362034,NaN,NaN,NaN,NaN,0.349884116301402,0.511580659430406,0.51861742469411,0.548399423506317,0.51369920716567,0.502663849727924,0.452401175396363,0.484777463879128,0.431482123352284,0.391762547589168,0.512196565032139,0.432845878297282
0.37859658730732,0.423162825915177,0.498167528769839,0.527514505441151,NaN,NaN,NaN,NaN,0.34692757066133,0.512873232208581,0.50999793155488,0.571209607954312,0.501890320489003,0.523883550712842,0.446691045904678,0.474722863013885,0.44272235758762,0.401876765989812,0.49538439069548,0.433870164733942
0.362046088113838,0.416930617019849,0.509856963037038,0.540568249639614,NaN,NaN,NaN,NaN,0.323492175508476,0.505441458383606,0.518355189420162,0.588176015131778,0.494754033209772,0.533391825020893,0.441207196308692,0.464307995300851,0.453163349172291,0.411763598657467,0.479577305067656,0.43314804225197
0.350698622226908,0.403830010717133,0.517963949301354,0.545867145391988,NaN,NaN,NaN,NaN,0.36664726626468,0.493989899836428,0.53866061482471,0.56882512396154,0.492185045048017,0.534938773379813,0.435274946811034,0.453457358478042,0.460998950922112,0.420846447273068,0.464838490126922,0.430399912009182
0.342692474756035,0.392244386374737,0.520991599651625,0.551788097131771,NaN,NaN,NaN,NaN,0.443286443671189,0.48279405146158,0.556611426622005,0.559480130762738,0.491303853115891,0.5369547613411,0.429359693710916,0.442254841090569,0.466346515767568,0.428914248339051,0.451999867918119,0.425639220164233
0.333440370119165,0.382691589362279,0.518530927274862,0.558790802060397,NaN,NaN,NaN,NaN,0.453441102935608,0.472640378068278,0.573681733704105,0.555706539450051,0.492390870386278,0.540566188349226,0.42409043675296,0.430999824298327,0.469982674524459,0.436264967854167,0.44382694485758,0.417120961291788
