LeftThalamicRadiation,RightThalamicRadiation,LeftCorticospinal,RightCorticospinal,LeftCingulumCingulate,RightCingulumCingulate,LeftCingulumHippocampus,RightCingulumHippocampus,CallosumForcepsMajor,CallosumForcepsMinor,LeftIFOF,RightIFOF,LeftILF,RightILF,LeftSLF,RightSLF,LeftUncinate,RightUncinate,LeftArcuate,RightArcuate,GlobalFA,ID,ScanSite
0.453508400211243,0.457348280226882,0.631065234947209,0.642066861563276,0.568480457453205,0.524275083383562,0.384696047534428,0.411383818184086,0.475005193653382,0.586688251673553,0.517274756486642,0.5555950445539,0.475349877103083,0.483914440208512,0.478133072994739,0.543845606167837,0.468919038127144,0.463290841147942,0.542778422605218,0.520831006684154,0.484973796900476,NDARBB854DRN,SI
0.463705680483556,0.461857823885986,0.611673640426367,0.604374130908096,0.512866168209878,0.452837885639051,0.403098920666125,0.469245370098387,0.635917553464339,0.583937220589936,0.538820259953119,0.53537080328175,0.433821527447128,0.438478855589332,0.454795157569209,0.515503395403323,0.450710544008345,0.462552972370952,0.53234044732654,0.484775937404989,0.478413537844115,NDARBG702FED,SI
0.476586086862188,0.469848744378808,0.633666088005488,0.636969090946552,0.544647458717208,0.446207533888897,0.43926581432191,0.523846447996317,0.637724620304468,0.567071714683526,0.538709091663389,0.516035434835131,0.515080183874233,0.485296615664681,0.46537763769791,0.482643559368183,0.476717168129816,0.480213507906402,0.554194656147966,0.530334696087754,0.496211245308611,NDARBK669XJQ,SI
0.436190484220854,0.460612064945732,0.576475667720159,0.619753353402018,0.487782646424788,0.382755200141403,0.40617253080141,NA,0.556183516489399,0.522522095769489,0.460736135095388,0.495139178155574,0.436311567060901,0.424784236261929,0.383938800545939,0.293500802283027,0.407643758433408,0.406969422491907,0.505919017434946,0.335349100658111,0.429936978916819,NDARBM213BEA,SI
0.463422808375148,0.503143374792511,0.641899415189628,0.666007510603915,0.435235382362478,0.378303968957681,NA,NA,0.616718262930773,0.565113554512276,0.493524998557294,0.522428511338988,0.442337955953543,0.460763283360505,0.48364758100573,0.55094861712327,0.415751011042009,0.448300273990608,0.493559775593713,0.461739315647535,0.475939242175663,NDARBN100LCD,SI
0.471833530504329,0.495336589761999,0.639414859718564,0.645589393637953,0.545666084047699,0.526395867665942,0.38332758158535,0.455968991946231,0.489380029046878,0.52686471437237,0.496824968984515,0.512202969429725,0.461105091110697,0.445834287118508,0.50364956392254,0.526514681586183,0.431630023765985,0.403383904722132,0.483842273587559,0.411204940207007,0.469331921272484,NDARBU112XZE,SI
0.456629838148783,0.4515006051495,0.60974701874981,0.634097691621738,0.554331396846792,0.53396703661247,0.347923420795933,NA,0.522953443754248,0.544564372212347,0.506418035434834,0.512796891129471,0.446464427280928,0.44955475825205,0.391820550652265,0.569433684146926,0.410966306275865,0.441054366607085,0.495848431369856,0.519609642238774,0.469984095863984,NDARBV364MBC,SI
0.466815458547873,0.43344629109434,0.624326238544736,0.619324036218797,0.496294904201028,0.424340205477294,0.41078084987924,0.431426080128008,0.595573656514988,0.542084567615662,0.482929504262562,0.452259826656717,0.403720073638333,0.454474980826151,0.500180642105921,0.531365427997762,0.393405899541066,0.4215068505604,0.541078313111355,0.456651144661198,0.461046902456354,NDARBZ216FW8,SI
0.46230779586601,0.462004853621146,0.64995847486022,0.682673660112386,0.582435612628673,0.554658904813137,0.415975245984946,0.375169723162946,0.442729850532024,0.571523310915295,0.526965169734854,0.54146200931333,0.479365372253003,0.474964049891791,0.382929750309074,0.557605584722277,0.442412258555781,0.430306709085864,0.543360079097704,0.553796458343061,0.482504993990644,NDARCA186WGH,SI
0.452835135553679,0.482484094504503,0.602690313313162,0.579880081092263,0.441266453092561,0.43313371327251,NA,0.327174477784004,0.482329224260589,0.552239758795052,0.463291341112411,0.471359895949262,0.461145115697911,0.393084249691045,0.440315330818713,0.473160491376037,0.384358403303049,0.442824060651005,0.441209982575611,NA,0.438146427518072,NDARCA789EE0,SI
0.444434142354865,0.451189339957603,0.620071564249945,0.645518375314015,0.554531860773203,0.546137701051949,0.411014882131405,0.404898617136291,0.584510221157303,0.600385043241751,0.547348320077845,0.553322354528926,0.466068932383433,0.454866837663291,0.349944850197013,0.521411634556344,0.411612869849865,0.417673731882595,0.563627905170305,0.517967551539767,0.479358892153224,NDARCB959FY4,SI
0.457006255169289,0.477505328344534,0.591956005742771,0.604559488821588,0.576786526929777,0.554753827236992,0.411720991618174,0.381385876292489,0.52475307779306,0.578597708030292,0.554365641744057,0.556050578120831,0.474431538012001,0.475541001862194,0.440933713303489,0.493094191631258,0.469051747563697,0.472299458514505,0.525252323748012,0.430288263335061,0.478587311610194,NDARCD401HGZ,SI
0.474760314890421,0.454480241862948,0.609620309785155,0.659488395659684,0.568621476676229,0.548296715482218,0.417432755199162,0.393839665705007,0.531235607800316,0.558707052434966,0.551991172856554,0.543893068017404,0.437915820540699,0.450223227525112,0.429066730386753,0.552644816521902,0.405235189090359,0.454703130210498,0.551491883418687,0.459476256710223,0.478720182417824,NDARCJ007GF8,SI
0.449885604426641,0.46605555126937,0.626345431822428,0.619928228745129,0.43972535915458,0.526791764111188,0.408792715822449,0.436861178366122,0.611816760214653,0.533192597558479,0.555575364231317,0.532564250855873,0.495102909650453,0.460798242600793,0.427869373998929,0.457435996049848,0.413097533995231,0.408008942268409,0.487043678098044,0.452003647608196,0.467090244326102,NDARCL080RHP,SI
0.476266076285662,0.436684798256433,0.567167173759498,0.563740055268884,0.481226202091626,0.428264226184447,NA,NA,0.45730995273205,0.547242832788325,0.482003885753769,0.481186668968765,0.456095616942902,0.405341480693298,0.501433784489407,0.51078178891578,0.372691299996728,0.405467750625261,0.443037462808727,0.459111838249143,0.446055415516353,NDARCP360AFD,SI
0.429892879076178,0.401670567160383,0.62491624662037,0.631610135936693,0.500660780007141,0.463467236869799,NA,NA,0.226795305761643,0.533162967121669,0.484449439303591,0.482105522943099,0.447664037960349,0.448639598512017,0.431980686560477,0.500007158814996,0.409636671795567,0.450691595304607,0.540312802367517,0.472125325911651,0.44630468200146,NDARCT933HF2,SI
0.441585174532748,0.442029126544623,0.660958620524353,0.615179683273591,0.510899490448713,NA,0.362620101992714,0.340540169572379,NA,0.558861542111382,0.509654692140802,0.501939221609273,0.457982076012986,0.475306375606802,0.562727545672237,0.556605050599853,0.457859063665888,0.421949791464978,0.440545398254494,0.517186193029851,0.464969964055667,NDARCW419GBD,SI
0.425726386830181,0.430331516354072,0.598635084317955,0.586240268514718,0.488718315217351,0.446025191899285,NA,NA,0.582953995825038,0.527758156625884,0.485589287725296,0.499561080460108,0.488229984241677,0.433676443164651,0.42001631735608,0.473027195127611,0.445879580300104,0.470539756555591,0.493091734053557,0.456883384039722,0.460678088347836,NDARDA695XTL,SI
0.43952552822315,0.435704496930178,0.565753200127413,0.582140832879836,0.513721466424443,0.52951876891247,0.337729683538045,NA,0.522292740211305,0.594389061575457,0.526103648673598,0.512694791155371,0.436683571246558,0.434832912056388,0.444890262325849,0.479019179736183,0.4568150800065,0.480128572901512,0.499310276086901,0.42288052079411,0.460706729690263,NDARDB804YHE,SI
0.497791822637365,0.484469220910963,0.591242432159029,0.602253421223792,0.523105375932024,0.473727845879325,NA,NA,NA,0.585737436517043,0.508883090289416,0.491269777423976,0.460122718809858,0.468806696665977,0.525487780960444,0.470958786370266,0.386578844281285,0.467146989508751,0.503044561645938,0.50107721173548,0.474539111830607,NDARDC360DGB,SI
0.430001974199439,0.437691501858135,0.58875825194631,0.591364950202745,0.448162037169349,0.432075577215669,0.413175060670288,0.403447919370756,0.598629946839826,0.534052354718022,0.480450970041906,0.485633183535467,0.40602568100575,0.455809104939431,0.372937709785941,0.50282959681612,0.421103754556774,0.403234846508757,0.501930508372689,0.522748223719979,0.449050626355874,NDARDH328DR9,SI
0.504109560206811,0.456856191051824,0.601806691905387,0.599585044034932,0.562412508238512,0.485356281307432,0.366325583591327,0.370981003176868,0.600188670150615,0.579768817196811,0.52525365128328,0.518479077782065,0.405978579376605,0.431638849140254,0.463318119697092,0.527950776697169,0.430002937422219,0.43115320404265,0.550221112297218,0.465242369667576,0.470315668012698,NDARDK983BDA,SI
0.421688745492175,0.440958658379864,0.604852863681138,0.629596657977296,0.48844092894461,0.454599146246412,NA,NA,0.606258234463184,0.55052269321582,0.472529480111805,0.424857140944412,0.471199290562776,0.48234512521372,0.422580789555665,0.420335484481966,0.431703909040593,0.353624166574172,0.544313983485585,0.365705951933314,0.451900697384448,NDARDM425CG2,SI
0.458286543974569,0.492166200574484,0.643465118157085,0.642223068874578,0.56333463159316,0.51066329884564,NA,NA,NA,0.579781383998959,0.504248813381561,0.463933611677113,0.485205539859718,0.504166603506793,0.391834776102964,0.397241579324706,0.46139353518595,0.421916525837273,0.501417110968246,0.461049565646524,0.471240439306074,NDARDN770HY6,SI
0.424660156384686,0.406217257667935,0.585434768267858,0.576886669171831,0.364959940723319,0.359343972269908,0.334525083567399,NA,0.614781918556868,0.500673256339037,0.417684173057078,0.425866783730758,0.43987743447273,0.394289811876887,0.44443037127388,0.452692591080575,0.351006881863984,0.340828968328526,0.472156464902176,0.352383771577585,0.412935013755651,NDARDR658DRA,SI
0.374235337533966,0.443663267400757,0.575600514881864,0.593272279725452,0.417892812786979,0.404426190360796,0.316146507021379,NA,0.534700542240029,0.49288331001654,0.456423889052317,0.464096313018704,0.394324523479371,0.357519527775749,0.507436766178891,0.484978673120021,0.379140984843783,0.376296382605862,0.4545700732531,0.45089633881888,0.423925211705722,NDARDU799BZF,SI
0.427035792980511,0.416812563702032,0.623692029872285,0.614236456062679,0.531336172154458,0.462610821590276,0.407501578527392,0.3237588061991,NA,0.521201248153343,0.507416949227659,0.504302466560527,0.433016530783321,0.453033529232769,0.400344309711359,0.511282578514558,0.401624315533278,0.464037802682765,0.519456326881202,0.505918819324291,0.45143095488469,NDARDX469TC1,SI
0.47623155007059,0.465177593978309,0.606887768947741,0.586496405405765,0.432837960492421,0.410109563161526,NA,NA,NA,0.605920684780584,0.437053900948069,0.404511236242375,0.422446581145447,0.369327254707175,0.469103009206864,0.46536010171128,0.462774260907614,0.412588216493116,NA,NA,0.43917663051243,NDARDX561MRY,SI
0.456702365187218,0.494561293774671,0.66750175300339,0.670024540642032,0.658196041729357,0.537749734932533,0.431491153539044,0.507287074281827,0.560735466497558,0.60071011113959,0.548711934980534,0.523363077495124,0.516382151325626,0.527648825362529,0.436250409483445,0.544496088842901,0.438669419608,0.481005325578158,0.571417232007637,0.503110788474392,0.508381656565979,NDARDX770PJK,SI
0.482124861337777,0.442227239738713,0.581878081155301,0.580981306600061,0.519939707963896,0.440809592102063,0.405120556173434,NA,NA,0.514419988997706,0.48139411932722,0.423155322973974,0.43342806476823,0.415410893110458,0.522333672623917,0.479609477897138,0.375497838658814,0.374220620330205,0.532730067946949,0.463068289635195,0.445702615860055,NDARDZ946KVL,SI
0.492307855886381,0.48429692135655,0.658671801109531,0.654698981045039,0.566243278848559,0.487845605107358,0.414699964965194,0.39965759852211,0.548304326550233,0.573921109571708,0.55632179468191,0.536841055866905,0.462475987640855,0.505355401845818,0.503965970007874,0.523783662554949,0.456110646951586,0.477229952318091,0.494166747574689,0.490196708844072,0.48986168434521,NDAREC182WW2,SI
0.427128957768336,0.466102446325929,0.612847198781415,0.611732691029308,0.510057534652303,0.461489781943396,0.339511439440675,NA,0.559433849667004,0.60006100913573,0.396282321450804,0.430063435142547,0.424451843297775,0.463346597482488,0.457340914383214,0.437604135810648,0.478107201850224,0.433757281409571,0.449836556287271,0.443734722002198,0.450144495893042,NDARED047DTH,SI
0.492372506157592,0.500586844037363,0.625142330167278,0.638564344045315,0.528267466861584,0.451099923010413,0.376163664451262,0.446385061408655,0.615679946846822,0.594402571909081,0.533418896426344,0.519178451895538,0.50877556302249,0.474840100096774,0.502431167175655,0.52148907430134,0.443255873065001,0.478194751424174,0.582963506688751,NA,0.491660602149572,NDARED632KNG,SI
0.464108521926053,0.419457365838477,0.640944567427,0.640571003743264,0.532519910016235,0.501124419150739,NA,0.387426997695899,0.506644673340629,0.535484145875052,0.46662619886244,0.504279955447237,NA,0.404558101150904,0.46648798497606,0.499673550208175,0.378117469635346,0.438773605087505,0.541332618311285,0.498691593826514,0.464569614869411,NDAREF057VX5,SI
0.390303949238596,0.380191636376956,NA,0.469813470877483,0.363280174146376,NA,NA,NA,0.525363232408494,0.543909241958661,NA,0.451095185163414,NA,0.482996783718101,0.449291852841188,0.457678976613694,NA,0.291005433271757,0.482984000741404,NA,0.406762610565856,NDAREK375DKR,SI
0.483984988072157,0.478757317910673,0.642522514111079,0.667764015760361,0.471164500580489,0.433323908234254,0.291304109984648,NA,NA,0.535685118834282,0.484686929533621,0.467850404557959,0.398776000235872,0.444715172369109,0.41240118798182,0.441363319033034,0.393654835530483,0.436178769195733,0.546896956917526,0.505759037434468,0.449304688751451,NDAREK544ENR,SI
0.466572309760528,0.458389630155998,0.618445209530116,0.61867648080354,0.553277557144492,0.557807579323009,0.404103148790592,0.393833474596453,0.565676183589026,0.520674547210796,0.536755421552595,0.48563415359655,0.478959803780961,0.459745833984198,0.461482857071796,0.469393573711353,0.437878142218485,0.445665629291913,0.497150391780049,NA,0.471506096394623,NDAREK947FYP,SI
0.461810438966603,0.468952836427092,0.62265409306741,0.623914240702978,0.531441506657787,0.52914280278346,0.339049525083629,NA,NA,0.584173141543754,0.501580400836331,0.469365199030176,0.450347416649252,0.469449376500084,0.466915274707304,0.427238205710755,0.442934761355308,0.440185768388115,0.493176397178756,0.452197378035519,0.461817303348648,NDAREL063PMX,SI
0.411842663411975,0.447982739223839,0.621255692920627,0.510126797034153,0.613719839882631,0.621065274470284,NA,NA,0.589678826413747,0.582141825431689,NA,0.511125425638987,0.543287397399836,0.492321962119988,0.453077372144012,0.475639514317149,0.322576097976839,0.390125652317094,0.508865392632847,0.505946400863169,0.477821048566604,NDAREM018TJQ,SI
0.429752122761271,0.441351098178054,0.622635021017583,0.615052035299724,0.469608927170388,0.431469045606835,NA,NA,0.520795498566543,0.543158467372631,0.460666257051449,0.46754733445317,0.417693024982294,0.424845784464291,0.458856431874075,0.478437655685651,0.362990611744588,0.388451552327561,0.487946786357643,0.433446503691835,0.444984429400294,NDAREM141CKP,SI
0.421658219598855,0.426251259637213,0.604759654389724,0.639439341983128,0.449647217197453,0.351478945635138,0.319270314342125,NA,0.556949947083387,0.56005326905667,0.482316327209906,0.487781359194664,0.459951147767387,0.446332885882648,0.43533008659265,0.4526448236419,0.445036801152266,0.414089403143063,0.495647938666836,0.479741930714689,0.446419043644485,NDARET653TAM,SI
0.413224266884009,0.431586443377112,0.583902374796754,0.577053558455438,0.48815488907749,0.441068534583127,0.295154475244865,0.339433759475935,0.544950576756335,0.523994565493432,0.501600807316464,0.465030341702323,0.407000480941328,0.386711624663049,0.382110861467019,0.45799945541636,0.417733766917827,0.401704299033646,0.508861165911716,0.434335505206131,0.428648178700969,NDARET949LMU,SI
0.44496161992516,0.456255498114409,0.601943733941421,0.593806278991057,0.479433439339806,0.431477678276086,NA,NA,NA,0.511470220648291,0.440124464344581,0.444913379762399,0.413373815737588,0.428739026655323,0.37590999581712,0.489669681977029,0.41657962524458,0.433579749436813,0.518137490972233,0.428135040640793,0.439361707768038,NDAREU211JMY,SI
0.413296775882915,0.462298782558292,0.604326046150161,0.589765851606049,0.539412211859023,0.489370497917664,0.372810355696022,0.433618419150094,0.532716617379685,0.576117066952828,0.53097518160248,0.521748048401909,0.433405674650097,0.448297515730245,0.535102750008176,0.490337713685708,0.461940533091936,0.436564966211406,0.504605605163684,0.409673826854138,0.466018306692977,NDAREY962BM7,SI
0.459020953640591,0.4369387367945,0.608528782727525,0.626261918654565,0.553027598454545,0.54428561762234,0.38599801861101,0.381573810897271,0.544321092223432,0.527211168899788,0.525946532213837,0.554879131664737,0.443913058929888,0.412087852070803,0.486932003796453,0.494432818576042,0.425908046280453,0.445463035115219,0.530598265753253,0.491337026920486,0.470412641421273,NDAREZ098ZPE,SI
0.41312449321704,0.415855251633233,0.607933520046169,0.601254733368916,0.497615415827296,0.439641988069927,NA,NA,NA,0.52543805723196,0.489430053351399,0.462837410036427,0.484085599521718,0.453766097295119,0.470085615112821,0.469933173665029,0.413785966653869,0.468636897927966,0.519838147899765,0.479683711894178,0.456274785152935,NDARFA464HJQ,SI
0.449175451737062,0.467762436279393,0.610596293287215,0.624720574168466,0.551978149928364,0.498455022726162,0.377962645081446,NA,NA,0.553716913921451,0.519311541203487,0.472433419210548,0.456289665375379,0.459254284904096,0.453240058178085,0.434558783500989,0.390227972878474,0.386002098888831,0.485496230476359,0.453337693168756,0.454974696574451,NDARFB107PVH,SI
0.454209372579028,0.422520484061131,0.599202611779094,0.581198004782322,0.460422564395914,0.449576449818823,NA,NA,0.533519637128356,0.523927688408814,0.487434682525903,0.505137951484728,0.491400327194452,0.446130450019352,0.468218026894983,0.422959074721302,0.460621897040062,0.42220993787294,0.476037545895121,NA,0.455818150366796,NDARFB500HHN,SI
NA,NA,0.401220019200942,0.395755332994129,NA,0.408147644628685,NA,NA,0.564060669179891,0.463262165659146,NA,0.419880419388444,NA,0.386073198358079,0.410749795439764,0.442048309699618,0.556758452400823,0.751253261139174,0.47452740856952,NA,0.436441282819863,NDARFH674DWX,SI
0.459481007717462,0.461304092126332,0.662006869697239,0.652784960740429,0.511329786711674,0.5047469758526,0.360017403925916,NA,0.529625587462941,0.558178762389127,0.50631406224732,0.560938999303039,0.439541095312294,0.475510283401084,0.43586033069249,0.449554610031833,0.43561113742553,0.468578902252227,0.459647915468199,NA,0.470054356987249,NDARFL411AT1,SI
0.438369036773185,0.443695621829693,0.58499715092219,0.601499716004647,0.399868064518491,0.400332404107012,NA,NA,0.492079544037924,0.565244070052769,0.5131214245165,0.456783760871034,0.443088455332351,0.481308679681261,0.430307655985852,0.522536311768025,0.437233271320762,0.443157123044132,0.503120910240794,0.499357107139203,0.455584226744517,NDARFM080VAF,SI
0.458536971978935,0.447835332172057,0.546707489023066,0.561206845560262,0.557345880574281,0.500017431780948,0.327198105524207,0.37032790834244,0.611593203755417,0.568248813636607,0.498097012799949,0.492132703795594,0.426018995714293,0.40302844001894,0.486068540617133,0.441212324101938,0.455522995461244,0.45694224600886,0.445578602168372,NA,0.452680992151727,NDARFN452VPC,SI
0.463808846983356,0.444024891564333,0.618937881902361,0.645528475051639,0.477747963691506,0.440601648796527,NA,NA,0.584014051122586,0.495155062585542,0.51634190971337,0.465464763484946,0.426580659877305,0.42102928324994,0.472948057634366,0.474562175751855,0.399065612704379,0.436093489753705,0.518020504740576,0.455541483278455,0.460814040099302,NDARFR109LKT,SI
0.40412201228442,0.425513726042882,0.559660602424145,0.579308555139173,0.477298958984789,0.456877480725316,NA,NA,0.48453571532614,0.497462829582878,0.466767572888818,0.487266676176669,0.409328741429425,0.430217715345738,0.448654353713629,0.5340532335899,0.427859821032775,0.462882039729494,0.475589525809613,0.437414824226525,0.445516546550123,NDARFT834NT1,SI
0.458246991122916,0.466747460445825,0.63986199182485,0.60778946879331,0.545251952479936,0.388614438852392,NA,NA,0.53783034645425,0.529573169133643,0.511859086073009,0.466963216580601,0.429516157610674,0.476743601888931,0.412430644552285,0.425056723264677,0.387204760508773,0.410520250926051,0.516926766364599,0.481586918908443,0.457511786620272,NDARFU789PRX,SI
0.407491101057774,0.455509095433874,0.620711221235333,0.619409327003008,0.447061822697539,0.482634702626816,0.377097698939291,NA,0.567131558652738,0.577747583276651,0.492518860821457,0.500959865702071,0.435801417684327,0.424874793199455,0.363927815906911,0.434277747062018,0.396861550147327,0.361645549375038,0.511731167339967,0.472739799226948,0.447506633869427,NDARFW130NGG,SI
0.47306612784518,0.441083006693853,0.603316232609122,0.616861806554652,0.559819924910192,0.513115670916035,0.391511591444664,0.343111088177034,0.686748215428456,0.547393710345662,0.481570659502702,0.485556569415029,0.471596089378138,0.471124247235766,0.604144207131286,0.476363765625201,0.41974966328405,0.45548477627126,0.547247257244622,0.539953820656228,0.482324687174721,NDARFW292PBD,SI
0.471223339928384,0.425636334399572,0.618647017669201,0.626263664485798,0.404343585655724,0.352996133823557,0.368228669290032,0.378487383657967,0.615422676706921,0.510759291145468,0.420251041419183,0.459775694656879,0.451636347154974,0.438288276600061,0.520269236496456,0.455878287835766,0.396031325045689,0.493602004190059,0.544144334377285,0.447131326063275,0.447572189076298,NDARFW444PN1,SI
0.453916174388239,0.430378728991526,0.575821970693626,0.574602711477678,0.51631754594296,0.501555571757153,NA,NA,0.611700889640738,0.527267449120613,0.521988417219652,0.519158818589054,0.432361452079157,0.430746004883822,0.465914729109566,0.444548040700053,0.427603884869266,0.407252525996158,0.471136098994947,0.499971840241137,0.463802255510281,NDARFY612EMR,SI
0.416527557385556,0.441503610657911,0.583541861192395,0.60030740582362,0.480375798839969,0.401413465165448,NA,NA,NA,0.49165810287917,0.476323532719418,0.449657036419366,0.436572775276897,0.461686576075197,0.422116306709497,0.433435414394149,0.390597090339312,0.441038359890327,0.467033310015229,0.500768001994689,0.438586455876564,NDARFZ296UNG,SI
0.453117451738739,0.475887568448585,0.577974521837891,0.594693749143923,0.459194736889185,0.400426842825531,NA,NA,0.516959867061989,0.56213226302945,0.517899440241222,0.500298755256234,0.456193421088009,0.464437227134102,0.419508941586583,0.489628050076948,0.392577776583679,0.454630363135371,0.499914095089335,0.484550155900539,0.458948696161438,NDARGA967MGC,SI
0.462933725524165,0.43321786512462,0.669739878990884,0.659026506779023,0.517948013832487,0.498016721428725,NA,NA,0.564016548343432,0.587970685002147,0.541144926279224,0.523843544970837,0.51114852959892,0.449805850577522,0.444517509675276,0.489937736193193,0.453356380785116,0.408209006539252,0.580442165466762,0.507522913195912,0.489620974121447,NDARGE366WNC,SI
0.447560962528154,0.446950709532912,0.600420057187724,0.611378043846607,0.484666655296121,0.437373986016603,0.307640685223455,NA,0.541157553226748,0.553460557896506,0.524489478150913,0.495227021041419,0.440761354106147,0.46194666722591,0.460805520872913,0.547404585291478,0.399915796697737,0.403129821877183,0.533572494144308,0.477745255941696,0.458780360305227,NDARGL834CMQ,SI
0.460801846531159,0.400595827813537,0.60837012987689,0.605858976173984,0.463695667689613,0.440731653240405,0.344327989127899,0.37483114893174,0.645048965404856,0.566459158072234,0.487838892825478,0.475884714430184,0.38468407778758,0.428531958565102,0.444421668376106,0.459670138177319,0.430116090286414,0.455106673279027,0.489740245955981,NA,0.448335791127275,NDARGL963HU4,SI
0.455876267011786,0.461870949210827,0.595500229751854,0.558584739570705,0.495174112549938,0.52129240001672,NA,NA,0.58023651995085,0.510393854467314,0.451587950959233,0.508548168674552,0.397919518056054,0.411375344450743,0.480674278755663,0.565086443616243,0.426508304212152,0.428416090343836,0.569727935985385,0.490984273761639,0.468934599018184,NDARGM498YFL,SI
